law,budget,replication,method,rule,family_noncoverage,false_certification
biased_zero_rank_contrast,12288,181,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,182,shared_correction,range,False,False
biased_zero_rank_contrast,12288,182,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,182,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,182,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,182,complete_u,range,False,False
biased_zero_rank_contrast,12288,182,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,183,shared_correction,range,False,False
biased_zero_rank_contrast,12288,183,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,183,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,183,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,183,complete_u,range,False,False
biased_zero_rank_contrast,12288,183,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,184,shared_correction,range,False,False
biased_zero_rank_contrast,12288,184,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,184,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,184,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,184,complete_u,range,False,False
biased_zero_rank_contrast,12288,184,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,185,shared_correction,range,False,False
biased_zero_rank_contrast,12288,185,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,185,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,185,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,185,complete_u,range,False,False
biased_zero_rank_contrast,12288,185,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,186,shared_correction,range,False,False
biased_zero_rank_contrast,12288,186,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,186,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,186,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,186,complete_u,range,False,False
biased_zero_rank_contrast,12288,186,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,187,shared_correction,range,False,False
biased_zero_rank_contrast,12288,187,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,187,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,187,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,187,complete_u,range,False,False
biased_zero_rank_contrast,12288,187,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,188,shared_correction,range,False,False
biased_zero_rank_contrast,12288,188,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,188,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,188,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,188,complete_u,range,False,False
biased_zero_rank_contrast,12288,188,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,189,shared_correction,range,False,False
biased_zero_rank_contrast,12288,189,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,189,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,189,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,189,complete_u,range,False,False
biased_zero_rank_contrast,12288,189,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,190,shared_correction,range,False,False
biased_zero_rank_contrast,12288,190,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,190,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,190,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,190,complete_u,range,False,False
biased_zero_rank_contrast,12288,190,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,191,shared_correction,range,False,False
biased_zero_rank_contrast,12288,191,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,191,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,191,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,191,complete_u,range,False,False
biased_zero_rank_contrast,12288,191,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,192,shared_correction,range,False,False
biased_zero_rank_contrast,12288,192,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,192,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,192,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,192,complete_u,range,False,False
biased_zero_rank_contrast,12288,192,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,193,shared_correction,range,False,False
biased_zero_rank_contrast,12288,193,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,193,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,193,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,193,complete_u,range,False,False
biased_zero_rank_contrast,12288,193,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,194,shared_correction,range,False,False
biased_zero_rank_contrast,12288,194,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,194,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,194,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,194,complete_u,range,False,False
biased_zero_rank_contrast,12288,194,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,195,shared_correction,range,False,False
biased_zero_rank_contrast,12288,195,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,195,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,195,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,195,complete_u,range,False,False
biased_zero_rank_contrast,12288,195,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,196,shared_correction,range,False,False
biased_zero_rank_contrast,12288,196,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,196,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,196,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,196,complete_u,range,False,False
biased_zero_rank_contrast,12288,196,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,197,shared_correction,range,False,False
biased_zero_rank_contrast,12288,197,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,197,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,197,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,197,complete_u,range,False,False
biased_zero_rank_contrast,12288,197,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,198,shared_correction,range,False,False
biased_zero_rank_contrast,12288,198,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,198,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,198,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,198,complete_u,range,False,False
biased_zero_rank_contrast,12288,198,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,199,shared_correction,range,False,False
biased_zero_rank_contrast,12288,199,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,199,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,199,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,199,complete_u,range,False,False
biased_zero_rank_contrast,12288,199,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,200,shared_correction,range,False,False
biased_zero_rank_contrast,12288,200,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,200,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,200,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,200,complete_u,range,False,False
biased_zero_rank_contrast,12288,200,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,201,shared_correction,range,False,False
biased_zero_rank_contrast,12288,201,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,201,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,201,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,201,complete_u,range,False,False
biased_zero_rank_contrast,12288,201,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,202,shared_correction,range,False,False
biased_zero_rank_contrast,12288,202,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,202,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,202,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,202,complete_u,range,False,False
biased_zero_rank_contrast,12288,202,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,203,shared_correction,range,False,False
biased_zero_rank_contrast,12288,203,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,203,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,203,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,203,complete_u,range,False,False
biased_zero_rank_contrast,12288,203,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,204,shared_correction,range,False,False
biased_zero_rank_contrast,12288,204,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,204,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,204,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,204,complete_u,range,False,False
biased_zero_rank_contrast,12288,204,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,205,shared_correction,range,False,False
biased_zero_rank_contrast,12288,205,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,205,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,205,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,205,complete_u,range,False,False
biased_zero_rank_contrast,12288,205,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,206,shared_correction,range,False,False
biased_zero_rank_contrast,12288,206,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,206,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,206,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,206,complete_u,range,False,False
biased_zero_rank_contrast,12288,206,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,207,shared_correction,range,False,False
biased_zero_rank_contrast,12288,207,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,207,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,207,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,207,complete_u,range,False,False
biased_zero_rank_contrast,12288,207,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,208,shared_correction,range,False,False
biased_zero_rank_contrast,12288,208,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,208,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,208,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,208,complete_u,range,False,False
biased_zero_rank_contrast,12288,208,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,209,shared_correction,range,False,False
biased_zero_rank_contrast,12288,209,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,209,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,209,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,209,complete_u,range,False,False
biased_zero_rank_contrast,12288,209,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,210,shared_correction,range,False,False
biased_zero_rank_contrast,12288,210,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,210,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,210,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,210,complete_u,range,False,False
biased_zero_rank_contrast,12288,210,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,211,shared_correction,range,False,False
biased_zero_rank_contrast,12288,211,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,211,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,211,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,211,complete_u,range,False,False
biased_zero_rank_contrast,12288,211,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,212,shared_correction,range,False,False
biased_zero_rank_contrast,12288,212,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,212,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,212,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,212,complete_u,range,False,False
biased_zero_rank_contrast,12288,212,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,213,shared_correction,range,False,False
biased_zero_rank_contrast,12288,213,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,213,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,213,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,213,complete_u,range,False,False
biased_zero_rank_contrast,12288,213,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,214,shared_correction,range,False,False
biased_zero_rank_contrast,12288,214,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,214,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,214,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,214,complete_u,range,False,False
biased_zero_rank_contrast,12288,214,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,215,shared_correction,range,False,False
biased_zero_rank_contrast,12288,215,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,215,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,215,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,215,complete_u,range,False,False
biased_zero_rank_contrast,12288,215,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,216,shared_correction,range,False,False
biased_zero_rank_contrast,12288,216,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,216,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,216,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,216,complete_u,range,False,False
biased_zero_rank_contrast,12288,216,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,217,shared_correction,range,False,False
biased_zero_rank_contrast,12288,217,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,217,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,217,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,217,complete_u,range,False,False
biased_zero_rank_contrast,12288,217,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,218,shared_correction,range,False,False
biased_zero_rank_contrast,12288,218,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,218,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,218,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,218,complete_u,range,False,False
biased_zero_rank_contrast,12288,218,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,219,shared_correction,range,False,False
biased_zero_rank_contrast,12288,219,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,219,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,219,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,219,complete_u,range,False,False
biased_zero_rank_contrast,12288,219,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,220,shared_correction,range,False,False
biased_zero_rank_contrast,12288,220,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,220,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,220,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,220,complete_u,range,False,False
biased_zero_rank_contrast,12288,220,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,221,shared_correction,range,False,False
biased_zero_rank_contrast,12288,221,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,221,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,221,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,221,complete_u,range,False,False
biased_zero_rank_contrast,12288,221,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,222,shared_correction,range,False,False
biased_zero_rank_contrast,12288,222,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,222,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,222,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,222,complete_u,range,False,False
biased_zero_rank_contrast,12288,222,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,223,shared_correction,range,False,False
biased_zero_rank_contrast,12288,223,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,223,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,223,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,223,complete_u,range,False,False
biased_zero_rank_contrast,12288,223,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,224,shared_correction,range,False,False
biased_zero_rank_contrast,12288,224,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,224,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,224,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,224,complete_u,range,False,False
biased_zero_rank_contrast,12288,224,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,225,shared_correction,range,False,False
biased_zero_rank_contrast,12288,225,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,225,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,225,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,225,complete_u,range,False,False
biased_zero_rank_contrast,12288,225,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,226,shared_correction,range,False,False
biased_zero_rank_contrast,12288,226,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,226,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,226,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,226,complete_u,range,False,False
biased_zero_rank_contrast,12288,226,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,227,shared_correction,range,False,False
biased_zero_rank_contrast,12288,227,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,227,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,227,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,227,complete_u,range,False,False
biased_zero_rank_contrast,12288,227,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,228,shared_correction,range,False,False
biased_zero_rank_contrast,12288,228,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,228,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,228,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,228,complete_u,range,False,False
biased_zero_rank_contrast,12288,228,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,229,shared_correction,range,False,False
biased_zero_rank_contrast,12288,229,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,229,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,229,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,229,complete_u,range,False,False
biased_zero_rank_contrast,12288,229,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,230,shared_correction,range,False,False
biased_zero_rank_contrast,12288,230,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,230,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,230,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,230,complete_u,range,False,False
biased_zero_rank_contrast,12288,230,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,231,shared_correction,range,False,False
biased_zero_rank_contrast,12288,231,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,231,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,231,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,231,complete_u,range,False,False
biased_zero_rank_contrast,12288,231,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,232,shared_correction,range,False,False
biased_zero_rank_contrast,12288,232,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,232,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,232,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,232,complete_u,range,False,False
biased_zero_rank_contrast,12288,232,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,233,shared_correction,range,False,False
biased_zero_rank_contrast,12288,233,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,233,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,233,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,233,complete_u,range,False,False
biased_zero_rank_contrast,12288,233,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,234,shared_correction,range,False,False
biased_zero_rank_contrast,12288,234,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,234,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,234,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,234,complete_u,range,False,False
biased_zero_rank_contrast,12288,234,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,235,shared_correction,range,False,False
biased_zero_rank_contrast,12288,235,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,235,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,235,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,235,complete_u,range,False,False
biased_zero_rank_contrast,12288,235,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,236,shared_correction,range,False,False
biased_zero_rank_contrast,12288,236,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,236,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,236,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,236,complete_u,range,False,False
biased_zero_rank_contrast,12288,236,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,237,shared_correction,range,False,False
biased_zero_rank_contrast,12288,237,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,237,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,237,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,237,complete_u,range,False,False
biased_zero_rank_contrast,12288,237,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,238,shared_correction,range,False,False
biased_zero_rank_contrast,12288,238,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,238,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,238,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,238,complete_u,range,False,False
biased_zero_rank_contrast,12288,238,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,239,shared_correction,range,False,False
biased_zero_rank_contrast,12288,239,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,239,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,239,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,239,complete_u,range,False,False
biased_zero_rank_contrast,12288,239,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,240,shared_correction,range,False,False
biased_zero_rank_contrast,12288,240,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,240,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,240,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,240,complete_u,range,False,False
biased_zero_rank_contrast,12288,240,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,241,shared_correction,range,False,False
biased_zero_rank_contrast,12288,241,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,241,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,241,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,241,complete_u,range,False,False
biased_zero_rank_contrast,12288,241,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,242,shared_correction,range,False,False
biased_zero_rank_contrast,12288,242,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,242,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,242,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,242,complete_u,range,False,False
biased_zero_rank_contrast,12288,242,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,243,shared_correction,range,False,False
biased_zero_rank_contrast,12288,243,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,243,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,243,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,243,complete_u,range,False,False
biased_zero_rank_contrast,12288,243,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,244,shared_correction,range,False,False
biased_zero_rank_contrast,12288,244,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,244,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,244,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,244,complete_u,range,False,False
biased_zero_rank_contrast,12288,244,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,245,shared_correction,range,False,False
biased_zero_rank_contrast,12288,245,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,245,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,245,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,245,complete_u,range,False,False
biased_zero_rank_contrast,12288,245,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,246,shared_correction,range,False,False
biased_zero_rank_contrast,12288,246,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,246,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,246,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,246,complete_u,range,False,False
biased_zero_rank_contrast,12288,246,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,247,shared_correction,range,False,False
biased_zero_rank_contrast,12288,247,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,247,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,247,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,247,complete_u,range,False,False
biased_zero_rank_contrast,12288,247,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,248,shared_correction,range,False,False
biased_zero_rank_contrast,12288,248,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,248,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,248,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,248,complete_u,range,False,False
biased_zero_rank_contrast,12288,248,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,249,shared_correction,range,False,False
biased_zero_rank_contrast,12288,249,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,249,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,249,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,249,complete_u,range,False,False
biased_zero_rank_contrast,12288,249,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,250,shared_correction,range,False,False
biased_zero_rank_contrast,12288,250,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,250,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,250,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,250,complete_u,range,False,False
biased_zero_rank_contrast,12288,250,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,251,shared_correction,range,False,False
biased_zero_rank_contrast,12288,251,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,251,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,251,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,251,complete_u,range,False,False
biased_zero_rank_contrast,12288,251,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,252,shared_correction,range,False,False
biased_zero_rank_contrast,12288,252,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,252,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,12288,252,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,12288,252,complete_u,range,False,False
biased_zero_rank_contrast,12288,252,complete_u,hybrid,False,False
biased_zero_rank_contrast,12288,253,shared_correction,range,False,False
biased_zero_rank_contrast,12288,253,shared_correction,hybrid,False,False
biased_zero_rank_contrast,12288,253,disjoint_triple_u,range,False,False
